,year,date,hour,temp,humidity
0,2012,"Sat, Sep 1",12:51 am,65,73%
1,2012,"Sat, Sep 1",1:51 am,64,75%
2,2012,"Sat, Sep 1",2:51 am,64,75%
3,2012,"Sat, Sep 1",3:51 am,63,70%
4,2012,"Sat, Sep 1",4:51 am,61,78%
5,2012,"Sat, Sep 1",5:51 am,62,67%
6,2012,"Sat, Sep 1",6:51 am,61,70%
7,2012,"Sat, Sep 1",7:51 am,68,55%
8,2012,"Sat, Sep 1",8:51 am,71,55%
9,2012,"Sat, Sep 1",9:51 am,75,50%
10,2012,"Sat, Sep 1",10:51 am,76,48%
11,2012,"Sat, Sep 1",11:51 am,77,50%
12,2012,"Sat, Sep 1",12:51 pm,77,48%
13,2012,"Sat, Sep 1",1:51 pm,78,42%
14,2012,"Sat, Sep 1",2:51 pm,75,52%
15,2012,"Sat, Sep 1",3:51 pm,73,53%
16,2012,"Sat, Sep 1",4:51 pm,73,48%
17,2012,"Sat, Sep 1",5:51 pm,72,52%
18,2012,"Sat, Sep 1",6:51 pm,70,57%
19,2012,"Sat, Sep 1",7:51 pm,69,59%
20,2012,"Sat, Sep 1",8:51 pm,68,63%
21,2012,"Sat, Sep 1",9:51 pm,67,73%
22,2012,"Sat, Sep 1",10:51 pm,67,73%
23,2012,"Sat, Sep 1",11:51 pm,63,81%
24,2012,"Sun, Sep 2",12:51 am,65,73%
25,2012,"Sun, Sep 2",1:51 am,64,75%
26,2012,"Sun, Sep 2",2:51 am,64,75%
27,2012,"Sun, Sep 2",3:51 am,63,70%
28,2012,"Sun, Sep 2",4:51 am,61,78%
29,2012,"Sun, Sep 2",5:51 am,62,67%
30,2012,"Sun, Sep 2",6:51 am,61,70%
31,2012,"Sun, Sep 2",7:51 am,68,55%
32,2012,"Sun, Sep 2",8:51 am,71,55%
33,2012,"Sun, Sep 2",9:51 am,75,50%
34,2012,"Sun, Sep 2",10:51 am,76,48%
35,2012,"Sun, Sep 2",11:51 am,77,50%
36,2012,"Sun, Sep 2",12:51 pm,77,48%
37,2012,"Sun, Sep 2",1:51 pm,78,42%
38,2012,"Sun, Sep 2",2:51 pm,75,52%
39,2012,"Sun, Sep 2",3:51 pm,73,53%
40,2012,"Sun, Sep 2",4:51 pm,73,48%
41,2012,"Sun, Sep 2",5:51 pm,72,52%
42,2012,"Sun, Sep 2",6:51 pm,70,57%
43,2012,"Sun, Sep 2",7:51 pm,69,59%
44,2012,"Sun, Sep 2",8:51 pm,68,63%
45,2012,"Sun, Sep 2",9:51 pm,67,73%
46,2012,"Sun, Sep 2",10:51 pm,67,73%
47,2012,"Sun, Sep 2",11:51 pm,63,81%
48,2012,"Mon, Sep 3",12:51 am,65,73%
49,2012,"Mon, Sep 3",1:51 am,64,75%
50,2012,"Mon, Sep 3",2:51 am,64,75%
51,2012,"Mon, Sep 3",3:51 am,63,70%
52,2012,"Mon, Sep 3",4:51 am,61,78%
53,2012,"Mon, Sep 3",5:51 am,62,67%
54,2012,"Mon, Sep 3",6:51 am,61,70%
55,2012,"Mon, Sep 3",7:51 am,68,55%
56,2012,"Mon, Sep 3",8:51 am,71,55%
57,2012,"Mon, Sep 3",9:51 am,75,50%
58,2012,"Mon, Sep 3",10:51 am,76,48%
59,2012,"Mon, Sep 3",11:51 am,77,50%
60,2012,"Mon, Sep 3",12:51 pm,77,48%
61,2012,"Mon, Sep 3",1:51 pm,78,42%
62,2012,"Mon, Sep 3",2:51 pm,75,52%
63,2012,"Mon, Sep 3",3:51 pm,73,53%
64,2012,"Mon, Sep 3",4:51 pm,73,48%
65,2012,"Mon, Sep 3",5:51 pm,72,52%
66,2012,"Mon, Sep 3",6:51 pm,70,57%
67,2012,"Mon, Sep 3",7:51 pm,69,59%
68,2012,"Mon, Sep 3",8:51 pm,68,63%
69,2012,"Mon, Sep 3",9:51 pm,67,73%
70,2012,"Mon, Sep 3",10:51 pm,67,73%
71,2012,"Mon, Sep 3",11:51 pm,63,81%
72,2012,"Tue, Sep 4",12:51 am,65,73%
73,2012,"Tue, Sep 4",1:51 am,64,75%
74,2012,"Tue, Sep 4",2:51 am,64,75%
75,2012,"Tue, Sep 4",3:51 am,63,70%
76,2012,"Tue, Sep 4",4:51 am,61,78%
77,2012,"Tue, Sep 4",5:51 am,62,67%
78,2012,"Tue, Sep 4",6:51 am,61,70%
79,2012,"Tue, Sep 4",7:51 am,68,55%
80,2012,"Tue, Sep 4",8:51 am,71,55%
81,2012,"Tue, Sep 4",9:51 am,75,50%
82,2012,"Tue, Sep 4",10:51 am,76,48%
83,2012,"Tue, Sep 4",11:51 am,77,50%
84,2012,"Tue, Sep 4",12:51 pm,77,48%
85,2012,"Tue, Sep 4",1:51 pm,78,42%
86,2012,"Tue, Sep 4",2:51 pm,75,52%
87,2012,"Tue, Sep 4",3:51 pm,73,53%
88,2012,"Tue, Sep 4",4:51 pm,73,48%
89,2012,"Tue, Sep 4",5:51 pm,72,52%
90,2012,"Tue, Sep 4",6:51 pm,70,57%
91,2012,"Tue, Sep 4",7:51 pm,69,59%
92,2012,"Tue, Sep 4",8:51 pm,68,63%
93,2012,"Tue, Sep 4",9:51 pm,67,73%
94,2012,"Tue, Sep 4",10:51 pm,67,73%
95,2012,"Tue, Sep 4",11:51 pm,63,81%
96,2012,"Wed, Sep 5",12:51 am,65,73%
97,2012,"Wed, Sep 5",1:51 am,64,75%
98,2012,"Wed, Sep 5",2:51 am,64,75%
99,2012,"Wed, Sep 5",3:51 am,63,70%
100,2012,"Wed, Sep 5",4:51 am,61,78%
101,2012,"Wed, Sep 5",5:51 am,62,67%
102,2012,"Wed, Sep 5",6:51 am,61,70%
103,2012,"Wed, Sep 5",7:51 am,68,55%
104,2012,"Wed, Sep 5",8:51 am,71,55%
105,2012,"Wed, Sep 5",9:51 am,75,50%
106,2012,"Wed, Sep 5",10:51 am,76,48%
107,2012,"Wed, Sep 5",11:51 am,77,50%
108,2012,"Wed, Sep 5",12:51 pm,77,48%
109,2012,"Wed, Sep 5",1:51 pm,78,42%
110,2012,"Wed, Sep 5",2:51 pm,75,52%
111,2012,"Wed, Sep 5",3:51 pm,73,53%
112,2012,"Wed, Sep 5",4:51 pm,73,48%
113,2012,"Wed, Sep 5",5:51 pm,72,52%
114,2012,"Wed, Sep 5",6:51 pm,70,57%
115,2012,"Wed, Sep 5",7:51 pm,69,59%
116,2012,"Wed, Sep 5",8:51 pm,68,63%
117,2012,"Wed, Sep 5",9:51 pm,67,73%
118,2012,"Wed, Sep 5",10:51 pm,67,73%
119,2012,"Wed, Sep 5",11:51 pm,63,81%
120,2012,"Thu, Sep 6",12:51 am,65,73%
121,2012,"Thu, Sep 6",1:51 am,64,75%
122,2012,"Thu, Sep 6",2:51 am,64,75%
